"day","administrative_level_3","confirmed","confirmed_100k","confirmed_14","confirmed_14_100k","confirmed_male","confirmed_female","active","active_100k","recovered","deaths","population","downloaded","updated"
2020-08-02,"Jurbarko r.",2,8.1,0,0,1,1,0,0,2,0,24822,2020-08-03 14:00:06,"2020-08-03 06:50:38"
2020-08-02,"Elektrėnų",9,37.5,1,4.2,3,6,5,20.8,4,0,23992,2020-08-03 14:00:06,"2020-08-03 06:50:39"
2020-08-02,"Neringos",1,28.3,0,0,1,0,0,0,1,0,3530,2020-08-03 14:00:06,"2020-08-03 06:50:40"
2020-08-02,"Mažeikių r.",8,15.7,1,2,5,3,1,2,6,1,51067,2020-08-03 14:00:06,"2020-08-03 06:50:41"
2020-08-02,"Ignalinos r.",17,117.8,11,76.2,7,10,12,83.1,5,0,14433,2020-08-03 14:00:06,"2020-08-03 06:50:41"
2020-08-02,"Telšių r.",11,28,0,0,6,5,0,0,9,2,39317,2020-08-03 14:00:06,"2020-08-03 06:50:42"
2020-08-02,"Plungės r.",8,24.3,0,0,5,3,0,0,8,0,32987,2020-08-03 14:00:06,"2020-08-03 06:50:43"
2020-08-02,"Kretingos r.",63,168.3,1,2.7,24,39,3,8,57,3,37427,2020-08-03 14:00:06,"2020-08-03 06:50:44"
2020-08-02,"Varėnos r.",1,4.8,0,0,1,0,0,0,0,1,20840,2020-08-03 14:00:06,"2020-08-03 06:50:44"
2020-08-02,"Alytaus r.",7,27,0,0,4,3,0,0,7,0,25887,2020-08-03 14:00:06,"2020-08-03 06:50:45"
2020-08-02,"Raseinių r.",7,22.4,1,3.2,1,6,1,3.2,5,1,31225,2020-08-03 14:00:06,"2020-08-03 06:50:46"
2020-08-02,"Vilniaus m.",562,100,32,5.7,251,311,127,22.6,408,22,562030,2020-08-03 14:00:06,"2020-08-03 06:50:47"
2020-08-02,"Šilalės r.",3,13.7,0,0,2,1,0,0,3,0,21887,2020-08-03 14:00:06,"2020-08-03 06:50:48"
2020-08-02,"Klaipėdos m.",286,191.7,5,3.4,100,186,9,6,259,18,149157,2020-08-03 14:00:06,"2020-08-03 06:50:49"
2020-08-02,"Visagino",5,27.4,1,5.5,2,3,1,5.5,4,0,18250,2020-08-03 14:00:06,"2020-08-03 06:50:50"
2020-08-02,"Pasvalio r.",4,17.5,0,0,3,1,1,4.4,3,0,22816,2020-08-03 14:00:06,"2020-08-03 06:50:51"
2020-08-02,"Panevėžio m.",52,60.6,26,30.3,27,25,30,34.9,21,1,85878,2020-08-03 14:00:06,"2020-08-03 06:50:51"
2020-08-02,"Šiaulių m.",19,18.7,4,3.9,11,8,5,4.9,13,1,101514,2020-08-03 14:00:06,"2020-08-03 06:50:52"
2020-08-02,"Birštono",0,0,0,0,0,0,0,0,0,0,4069,2020-08-03 14:00:06,"2020-08-03 06:50:52"
2020-08-02,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,18606,2020-08-03 14:00:06,"2020-08-03 06:50:52"
2020-08-03,"Utenos r.",8,21.5,0,0,4,4,0,0,8,0,37179,2020-08-04 14:36:01,"2020-08-04 06:50:08"
2020-08-03,"Kaišiadorių r.",3,10.2,0,0,1,2,0,0,3,0,29526,2020-08-04 14:36:01,"2020-08-04 06:50:08"
2020-08-03,"Vilkaviškio r.",8,23.1,0,0,4,4,1,2.9,6,1,34660,2020-08-04 14:36:01,"2020-08-04 06:50:09"
2020-08-03,"Prienų r.",11,42.6,6,23.3,4,7,6,23.3,5,0,25802,2020-08-04 14:36:01,"2020-08-04 06:50:10"
2020-08-03,"Jonavos r.",15,36.4,0,0,4,11,2,4.9,13,0,41163,2020-08-04 14:36:01,"2020-08-04 06:50:11"
2020-08-03,"Rietavo",6,82.7,0,0,4,2,0,0,6,0,7258,2020-08-04 14:36:01,"2020-08-04 06:50:11"
2020-08-03,"Marijampolės",82,152.5,3,5.6,36,46,5,9.3,73,4,53772,2020-08-04 14:36:01,"2020-08-04 06:50:12"
2020-08-03,"Kauno m.",174,60.1,44,15.2,101,73,68,23.5,102,3,289380,2020-08-04 14:36:01,"2020-08-04 06:50:13"
2020-08-03,"Alytaus m.",28,56.1,0,0,17,11,0,0,27,1,49888,2020-08-04 14:36:01,"2020-08-04 06:50:14"
2020-08-03,"Druskininkų",1,5.2,0,0,0,1,0,0,1,0,19109,2020-08-04 14:36:01,"2020-08-04 06:50:15"
2020-08-03,"Joniškio r.",15,72.4,0,0,8,7,0,0,14,1,20726,2020-08-04 14:36:01,"2020-08-04 06:50:16"
2020-08-03,"Kazlų Rūdos",3,26.5,0,0,0,3,0,0,3,0,11337,2020-08-04 14:36:01,"2020-08-04 06:50:16"
2020-08-03,"Biržų r.",10,44,0,0,5,5,0,0,10,0,22718,2020-08-04 14:36:01,"2020-08-04 06:50:17"
2020-08-03,"Šiaulių r.",12,29,1,2.4,7,5,1,2.4,10,1,41442,2020-08-04 14:36:01,"2020-08-04 06:50:18"
2020-08-03,"Klaipėdos r.",66,109.7,1,1.7,30,36,7,11.6,55,4,60139,2020-08-04 14:36:01,"2020-08-04 06:50:19"
2020-08-03,"Anykščių r.",8,34.7,0,0,3,5,0,0,8,0,23034,2020-08-04 14:36:01,"2020-08-04 06:50:19"
2020-08-03,"Akmenės r.",5,26.6,0,0,3,2,0,0,5,0,18764,2020-08-04 14:36:01,"2020-08-04 06:50:20"
2020-08-03,"Molėtų r.",11,64.1,4,23.3,4,7,7,40.8,4,0,17153,2020-08-04 14:36:01,"2020-08-04 06:50:21"
2020-08-03,"Radviliškio r.",8,22.9,1,2.9,6,2,1,2.9,7,0,34995,2020-08-04 14:36:01,"2020-08-04 06:50:22"
2020-08-03,"Rokiškio r.",5,17.8,1,3.6,1,4,2,7.1,3,0,28070,2020-08-04 14:36:01,"2020-08-04 06:50:22"
2020-08-03,"Šakių r.",8,30,0,0,4,4,4,15,3,1,26698,2020-08-04 14:36:01,"2020-08-04 06:50:23"
2020-08-03,"Panevėžio r.",11,31.1,2,5.7,6,5,3,8.5,7,1,35324,2020-08-04 14:36:01,"2020-08-04 06:50:24"
2020-08-03,"Trakų r.",15,46.1,2,6.1,9,6,8,24.6,7,0,32546,2020-08-04 14:36:01,"2020-08-04 06:50:25"
2020-08-03,"Kupiškio r.",3,18.3,3,18.3,2,1,3,18.3,0,0,16356,2020-08-04 14:36:01,"2020-08-04 06:50:25"
2020-08-03,"Skuodo r.",3,18.7,0,0,1,2,0,0,3,0,16078,2020-08-04 14:36:01,"2020-08-04 06:50:26"
2020-08-03,"Palangos m.",12,74.8,0,0,6,6,1,6.2,10,1,16046,2020-08-04 14:36:01,"2020-08-04 06:50:27"
2020-08-03,"Pagėgių",1,13.7,0,0,0,1,0,0,1,0,7288,2020-08-04 14:36:01,"2020-08-04 06:50:28"
2020-08-03,"Šalčininkų r.",25,81.9,8,26.2,8,17,10,32.8,15,0,30520,2020-08-04 14:36:01,"2020-08-04 06:50:28"
2020-08-03,"Vilniaus r.",308,307.5,6,6,114,194,37,36.9,264,3,100158,2020-08-04 14:36:01,"2020-08-04 06:50:30"
2020-08-03,"Švenčionių r.",11,48,0,0,7,4,0,0,11,0,22932,2020-08-04 14:36:01,"2020-08-04 06:50:30"
2020-08-03,"Zarasų r.",2,13.4,0,0,2,0,1,6.7,1,0,14916,2020-08-04 14:36:01,"2020-08-04 06:50:31"
2020-08-03,"Kėdainių r.",11,24.3,1,2.2,4,7,8,17.7,3,0,45285,2020-08-04 14:36:01,"2020-08-04 06:50:32"
2020-08-03,"Ukmergės r.",89,265.9,0,0,29,60,0,0,79,9,33471,2020-08-04 14:36:01,"2020-08-04 06:50:33"
2020-08-03,"Kelmės r.",2,7.9,0,0,1,1,0,0,2,0,25382,2020-08-04 14:36:01,"2020-08-04 06:50:33"
2020-08-03,"Širvintų r.",20,132.7,0,0,11,9,3,19.9,16,0,15076,2020-08-04 14:36:01,"2020-08-04 06:50:34"
2020-08-03,"Kalvarijos",5,49.1,0,0,2,3,0,0,4,0,10190,2020-08-04 14:36:01,"2020-08-04 06:50:35"
2020-08-03,"Kauno r.",33,34.2,11,11.4,20,13,12,12.4,21,0,96441,2020-08-04 14:36:01,"2020-08-04 06:50:36"
2020-08-03,"Šilutės r.",8,21.3,1,2.7,5,3,1,2.7,7,0,37637,2020-08-04 14:36:01,"2020-08-04 06:50:36"
2020-08-03,"Tauragės r.",11,29.1,1,2.6,6,5,2,5.3,9,0,37805,2020-08-04 14:36:01,"2020-08-04 06:50:37"
2020-08-03,"Lazdijų r.",6,32.7,1,5.5,3,3,1,5.5,5,0,18331,2020-08-04 14:36:01,"2020-08-04 06:50:38"
2020-08-03,"Jurbarko r.",2,8.1,0,0,1,1,0,0,2,0,24822,2020-08-04 14:36:01,"2020-08-04 06:50:39"
2020-08-03,"Elektrėnų",9,37.5,1,4.2,3,6,5,20.8,4,0,23992,2020-08-04 14:36:01,"2020-08-04 06:50:39"
2020-08-03,"Neringos",1,28.3,0,0,1,0,0,0,1,0,3530,2020-08-04 14:36:01,"2020-08-04 06:50:40"
2020-08-03,"Mažeikių r.",8,15.7,1,2,5,3,1,2,6,1,51067,2020-08-04 14:36:01,"2020-08-04 06:50:42"
2020-08-03,"Ignalinos r.",17,117.8,11,76.2,7,10,12,83.1,5,0,14433,2020-08-04 14:36:01,"2020-08-04 06:50:43"
2020-08-03,"Telšių r.",11,28,0,0,6,5,0,0,9,2,39317,2020-08-04 14:36:01,"2020-08-04 06:50:45"
2020-08-03,"Plungės r.",8,24.3,0,0,5,3,0,0,8,0,32987,2020-08-04 14:36:01,"2020-08-04 06:50:46"
2020-08-03,"Kretingos r.",63,168.3,1,2.7,24,39,3,8,57,3,37427,2020-08-04 14:36:01,"2020-08-04 06:50:47"
2020-08-03,"Varėnos r.",1,4.8,0,0,1,0,0,0,0,1,20840,2020-08-04 14:36:01,"2020-08-04 06:50:48"
2020-08-03,"Alytaus r.",7,27,0,0,4,3,0,0,7,0,25887,2020-08-04 14:36:01,"2020-08-04 06:50:49"
2020-08-03,"Raseinių r.",7,22.4,1,3.2,1,6,1,3.2,5,1,31225,2020-08-04 14:36:01,"2020-08-04 06:50:50"
2020-08-03,"Vilniaus m.",567,100.9,36,6.4,253,314,131,23.3,409,22,562030,2020-08-04 14:36:01,"2020-08-04 06:50:53"
2020-08-03,"Šilalės r.",3,13.7,0,0,2,1,0,0,3,0,21887,2020-08-04 14:36:01,"2020-08-04 06:50:54"
2020-08-03,"Klaipėdos m.",286,191.7,5,3.4,100,186,9,6,259,18,149157,2020-08-04 14:36:01,"2020-08-04 06:50:55"
2020-08-03,"Visagino",5,27.4,1,5.5,2,3,1,5.5,4,0,18250,2020-08-04 14:36:01,"2020-08-04 06:50:56"
2020-08-03,"Pasvalio r.",4,17.5,0,0,3,1,1,4.4,3,0,22816,2020-08-04 14:36:01,"2020-08-04 06:50:58"
2020-08-03,"Panevėžio m.",56,65.2,30,34.9,29,27,34,39.6,21,1,85878,2020-08-04 14:36:01,"2020-08-04 06:50:59"
2020-08-03,"Šiaulių m.",19,18.7,4,3.9,11,8,5,4.9,13,1,101514,2020-08-04 14:36:01,"2020-08-04 06:51:00"
2020-08-03,"Birštono",0,0,0,0,0,0,0,0,0,0,4069,2020-08-04 14:36:01,"2020-08-04 06:51:01"
2020-08-03,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,18606,2020-08-04 14:36:01,"2020-08-04 06:51:01"
2020-08-03,"Kita",2,0,0,0,1,1,2,0,0,0,0,2020-08-04 14:36:01,"2020-08-04 06:54:52"
2020-08-04,"Utenos r.",8,21.5,0,0,4,4,0,0,8,0,37179,2020-08-05 14:00:04,"2020-08-05 06:50:08"
2020-08-04,"Kaišiadorių r.",3,10.2,0,0,1,2,0,0,3,0,29526,2020-08-05 14:00:04,"2020-08-05 06:50:09"
2020-08-04,"Vilkaviškio r.",8,23.1,0,0,4,4,1,2.9,6,1,34660,2020-08-05 14:00:04,"2020-08-05 06:50:10"
2020-08-04,"Prienų r.",12,46.5,7,27.1,5,7,7,27.1,5,0,25802,2020-08-05 14:00:04,"2020-08-05 06:50:11"
2020-08-04,"Jonavos r.",15,36.4,0,0,4,11,2,4.9,13,0,41163,2020-08-05 14:00:04,"2020-08-05 06:50:13"
2020-08-04,"Rietavo",6,82.7,0,0,4,2,0,0,6,0,7258,2020-08-05 14:00:04,"2020-08-05 06:50:14"
2020-08-04,"Marijampolės",82,152.5,3,5.6,36,46,5,9.3,73,4,53772,2020-08-05 14:00:04,"2020-08-05 06:50:14"
2020-08-04,"Kauno m.",176,60.8,46,15.9,102,74,69,23.8,103,3,289380,2020-08-05 14:00:04,"2020-08-05 06:50:16"
2020-08-04,"Alytaus m.",28,56.1,0,0,17,11,0,0,27,1,49888,2020-08-05 14:00:04,"2020-08-05 06:50:16"
2020-08-04,"Druskininkų",1,5.2,0,0,0,1,0,0,1,0,19109,2020-08-05 14:00:04,"2020-08-05 06:50:17"
2020-08-04,"Joniškio r.",15,72.4,0,0,8,7,0,0,14,1,20726,2020-08-05 14:00:04,"2020-08-05 06:50:18"
2020-08-04,"Kazlų Rūdos",3,26.5,0,0,0,3,0,0,3,0,11337,2020-08-05 14:00:04,"2020-08-05 06:50:19"
2020-08-04,"Biržų r.",10,44,0,0,5,5,0,0,10,0,22718,2020-08-05 14:00:04,"2020-08-05 06:50:20"
2020-08-04,"Šiaulių r.",12,29,1,2.4,7,5,1,2.4,10,1,41442,2020-08-05 14:00:04,"2020-08-05 06:50:21"
2020-08-04,"Klaipėdos r.",66,109.7,1,1.7,30,36,7,11.6,55,4,60139,2020-08-05 14:00:04,"2020-08-05 06:50:21"
2020-08-04,"Anykščių r.",8,34.7,0,0,3,5,0,0,8,0,23034,2020-08-05 14:00:04,"2020-08-05 06:50:22"
2020-08-04,"Akmenės r.",5,26.6,0,0,3,2,0,0,5,0,18764,2020-08-05 14:00:04,"2020-08-05 06:50:23"
2020-08-04,"Molėtų r.",11,64.1,4,23.3,4,7,7,40.8,4,0,17153,2020-08-05 14:00:04,"2020-08-05 06:50:24"
2020-08-04,"Radviliškio r.",8,22.9,1,2.9,6,2,1,2.9,7,0,34995,2020-08-05 14:00:04,"2020-08-05 06:50:25"
2020-08-04,"Rokiškio r.",5,17.8,1,3.6,1,4,2,7.1,3,0,28070,2020-08-05 14:00:04,"2020-08-05 06:50:26"
2020-08-04,"Šakių r.",8,30,0,0,4,4,2,7.5,5,1,26698,2020-08-05 14:00:04,"2020-08-05 06:50:27"
2020-08-04,"Panevėžio r.",11,31.1,2,5.7,6,5,3,8.5,7,1,35324,2020-08-05 14:00:04,"2020-08-05 06:50:27"
2020-08-04,"Trakų r.",15,46.1,2,6.1,9,6,8,24.6,7,0,32546,2020-08-05 14:00:04,"2020-08-05 06:50:28"
2020-08-04,"Kupiškio r.",3,18.3,3,18.3,2,1,3,18.3,0,0,16356,2020-08-05 14:00:04,"2020-08-05 06:50:29"
2020-08-04,"Skuodo r.",3,18.7,0,0,1,2,0,0,3,0,16078,2020-08-05 14:00:04,"2020-08-05 06:50:30"
2020-08-04,"Palangos m.",12,74.8,0,0,6,6,1,6.2,10,1,16046,2020-08-05 14:00:04,"2020-08-05 06:50:31"
2020-08-04,"Pagėgių",1,13.7,0,0,0,1,0,0,1,0,7288,2020-08-05 14:00:04,"2020-08-05 06:50:32"
2020-08-04,"Šalčininkų r.",25,81.9,8,26.2,8,17,10,32.8,15,0,30520,2020-08-05 14:00:04,"2020-08-05 06:50:32"
2020-08-04,"Vilniaus r.",308,307.5,6,6,114,194,37,36.9,264,3,100158,2020-08-05 14:00:04,"2020-08-05 06:50:34"
2020-08-04,"Švenčionių r.",11,48,0,0,7,4,0,0,11,0,22932,2020-08-05 14:00:04,"2020-08-05 06:50:35"
2020-08-04,"Zarasų r.",2,13.4,0,0,2,0,1,6.7,1,0,14916,2020-08-05 14:00:04,"2020-08-05 06:50:35"
2020-08-04,"Kėdainių r.",11,24.3,1,2.2,4,7,8,17.7,3,0,45285,2020-08-05 14:00:04,"2020-08-05 06:50:36"
2020-08-04,"Ukmergės r.",89,265.9,0,0,29,60,0,0,79,9,33471,2020-08-05 14:00:04,"2020-08-05 06:50:37"
2020-08-04,"Kelmės r.",2,7.9,0,0,1,1,0,0,2,0,25382,2020-08-05 14:00:04,"2020-08-05 06:50:38"
2020-08-04,"Širvintų r.",20,132.7,0,0,11,9,3,19.9,16,0,15076,2020-08-05 14:00:04,"2020-08-05 06:50:39"
2020-08-04,"Kalvarijos",5,49.1,0,0,2,3,0,0,4,0,10190,2020-08-05 14:00:04,"2020-08-05 06:50:40"
2020-08-04,"Kauno r.",33,34.2,11,11.4,20,13,12,12.4,21,0,96441,2020-08-05 14:00:04,"2020-08-05 06:50:40"
2020-08-04,"Šilutės r.",8,21.3,1,2.7,5,3,1,2.7,7,0,37637,2020-08-05 14:00:04,"2020-08-05 06:50:41"
2020-08-04,"Tauragės r.",11,29.1,1,2.6,6,5,2,5.3,9,0,37805,2020-08-05 14:00:04,"2020-08-05 06:50:42"
2020-08-04,"Lazdijų r.",6,32.7,1,5.5,3,3,1,5.5,5,0,18331,2020-08-05 14:00:04,"2020-08-05 06:50:43"
2020-08-04,"Jurbarko r.",2,8.1,0,0,1,1,0,0,2,0,24822,2020-08-05 14:00:04,"2020-08-05 06:50:44"
2020-08-04,"Elektrėnų",9,37.5,1,4.2,3,6,5,20.8,4,0,23992,2020-08-05 14:00:04,"2020-08-05 06:50:45"
2020-08-04,"Neringos",1,28.3,0,0,1,0,0,0,1,0,3530,2020-08-05 14:00:04,"2020-08-05 06:50:45"
2020-08-04,"Mažeikių r.",8,15.7,1,2,5,3,1,2,6,1,51067,2020-08-05 14:00:04,"2020-08-05 06:50:46"
2020-08-04,"Ignalinos r.",17,117.8,11,76.2,7,10,12,83.1,5,0,14433,2020-08-05 14:00:04,"2020-08-05 06:50:47"
2020-08-04,"Telšių r.",11,28,0,0,6,5,0,0,9,2,39317,2020-08-05 14:00:04,"2020-08-05 06:50:48"
2020-08-04,"Plungės r.",8,24.3,0,0,5,3,0,0,8,0,32987,2020-08-05 14:00:04,"2020-08-05 06:50:49"
2020-08-04,"Kretingos r.",63,168.3,1,2.7,24,39,3,8,57,3,37427,2020-08-05 14:00:04,"2020-08-05 06:50:50"
2020-08-04,"Varėnos r.",1,4.8,0,0,1,0,0,0,0,1,20840,2020-08-05 14:00:04,"2020-08-05 06:50:50"
2020-08-04,"Alytaus r.",7,27,0,0,4,3,0,0,7,0,25887,2020-08-05 14:00:04,"2020-08-05 06:50:51"
2020-08-04,"Raseinių r.",7,22.4,1,3.2,1,6,1,3.2,5,1,31225,2020-08-05 14:00:04,"2020-08-05 06:50:52"
2020-08-04,"Vilniaus m.",567,100.9,35,6.2,253,314,131,23.3,409,22,562030,2020-08-05 14:00:04,"2020-08-05 06:50:54"
2020-08-04,"Šilalės r.",3,13.7,0,0,2,1,0,0,3,0,21887,2020-08-05 14:00:04,"2020-08-05 06:50:55"
2020-08-04,"Klaipėdos m.",286,191.7,5,3.4,100,186,9,6,259,18,149157,2020-08-05 14:00:04,"2020-08-05 06:50:56"
2020-08-04,"Visagino",5,27.4,1,5.5,2,3,1,5.5,4,0,18250,2020-08-05 14:00:04,"2020-08-05 06:50:56"
2020-08-04,"Pasvalio r.",4,17.5,0,0,3,1,1,4.4,3,0,22816,2020-08-05 14:00:04,"2020-08-05 06:50:57"
2020-08-04,"Panevėžio m.",57,66.4,30,34.9,29,28,35,40.8,21,1,85878,2020-08-05 14:00:04,"2020-08-05 06:50:58"
2020-08-04,"Šiaulių m.",19,18.7,4,3.9,11,8,5,4.9,13,1,101514,2020-08-05 14:00:04,"2020-08-05 06:50:59"
2020-08-04,"Birštono",0,0,0,0,0,0,0,0,0,0,4069,2020-08-05 14:00:04,"2020-08-05 06:50:59"
2020-08-04,"Pakruojo r.",0,0,0,0,0,0,0,0,0,0,18606,2020-08-05 14:00:04,"2020-08-05 06:50:59"
2020-08-04,"Kita",2,0,0,0,1,1,2,0,0,0,0,2020-08-05 14:00:04,"2020-08-05 06:55:08"
2020-08-05,"Utenos r.",8,21.5,0,0,4,4,0,0,8,0,37179,2020-08-06 14:00:06,"2020-08-06 08:45:47"
2020-08-05,"Kaišiadorių r.",3,10.2,0,0,1,2,0,0,3,0,29526,2020-08-06 14:00:06,"2020-08-06 08:45:49"
2020-08-05,"Vilkaviškio r.",8,23.1,0,0,4,4,0,0,7,1,34660,2020-08-06 14:00:06,"2020-08-06 08:45:51"
2020-08-05,"Prienų r.",13,50.4,8,31,5,8,8,31,5,0,25802,2020-08-06 14:00:06,"2020-08-06 08:45:53"
2020-08-05,"Jonavos r.",16,38.9,1,2.4,5,11,3,7.3,13,0,41163,2020-08-06 14:00:06,"2020-08-06 08:46:15"
2020-08-05,"Rietavo",6,82.7,0,0,4,2,0,0,6,0,7258,2020-08-06 14:00:06,"2020-08-06 08:46:35"
2020-08-05,"Marijampolės",82,152.5,3,5.6,36,46,3,5.6,75,4,53772,2020-08-06 14:00:06,"2020-08-06 08:46:39"
2020-08-05,"Kauno m.",186,64.3,56,19.4,105,80,77,26.6,104,3,289380,2020-08-06 14:00:06,"2020-08-06 08:46:41"
2020-08-05,"Alytaus m.",28,56.1,0,0,17,11,0,0,27,1,49888,2020-08-06 14:00:06,"2020-08-06 08:47:05"
2020-08-05,"Druskininkų",1,5.2,0,0,0,1,0,0,1,0,19109,2020-08-06 14:00:06,"2020-08-06 08:47:06"
2020-08-05,"Joniškio r.",15,72.4,0,0,8,7,0,0,14,1,20726,2020-08-06 14:00:06,"2020-08-06 08:47:06"
2020-08-05,"Kazlų Rūdos",3,26.5,0,0,0,3,0,0,3,0,11337,2020-08-06 14:00:06,"2020-08-06 08:47:52"
2020-08-05,"Biržų r.",10,44,0,0,5,5,0,0,10,0,22718,2020-08-06 14:00:06,"2020-08-06 08:48:32"
2020-08-05,"Šiaulių r.",12,29,1,2.4,7,5,1,2.4,10,1,41442,2020-08-06 14:00:06,"2020-08-06 08:48:37"
2020-08-05,"Klaipėdos r.",66,109.7,1,1.7,30,36,7,11.6,55,4,60139,2020-08-06 14:00:06,"2020-08-06 08:48:39"
2020-08-05,"Anykščių r.",8,34.7,0,0,3,5,0,0,8,0,23034,2020-08-06 14:00:06,"2020-08-06 08:48:40"
2020-08-05,"Akmenės r.",5,26.6,0,0,3,2,0,0,5,0,18764,2020-08-06 14:00:06,"2020-08-06 08:48:41"
2020-08-05,"Molėtų r.",11,64.1,4,23.3,4,7,7,40.8,4,0,17153,2020-08-06 14:00:06,"2020-08-06 08:48:42"
2020-08-05,"Radviliškio r.",8,22.9,1,2.9,6,2,1,2.9,7,0,34995,2020-08-06 14:00:06,"2020-08-06 08:48:43"
2020-08-05,"Rokiškio r.",5,17.8,1,3.6,1,4,1,3.6,4,0,28070,2020-08-06 14:00:06,"2020-08-06 08:48:44"
2020-08-05,"Šakių r.",8,30,0,0,4,4,2,7.5,5,1,26698,2020-08-06 14:00:06,"2020-08-06 08:48:48"
2020-08-05,"Panevėžio r.",12,34,3,8.5,7,5,4,11.3,7,1,35324,2020-08-06 14:00:06,"2020-08-06 08:48:50"
2020-08-05,"Trakų r.",15,46.1,1,3.1,9,6,8,24.6,7,0,32546,2020-08-06 14:00:06,"2020-08-06 08:48:57"
2020-08-05,"Kupiškio r.",3,18.3,3,18.3,2,1,3,18.3,0,0,16356,2020-08-06 14:00:06,"2020-08-06 08:50:26"
2020-08-05,"Skuodo r.",3,18.7,0,0,1,2,0,0,3,0,16078,2020-08-06 14:00:06,"2020-08-06 08:51:31"
2020-08-05,"Palangos m.",12,74.8,0,0,6,6,1,6.2,10,1,16046,2020-08-06 14:00:06,"2020-08-06 08:52:15"
2020-08-05,"Pagėgių",1,13.7,0,0,0,1,0,0,1,0,7288,2020-08-06 14:00:06,"2020-08-06 08:52:31"
2020-08-05,"Šalčininkų r.",26,85.2,9,29.5,8,18,11,36,15,0,30520,2020-08-06 14:00:06,"2020-08-06 08:52:53"
2020-08-05,"Vilniaus r.",310,309.5,8,8,116,194,39,38.9,264,3,100158,2020-08-06 14:00:06,"2020-08-06 08:53:30"
2020-08-05,"Švenčionių r.",11,48,0,0,7,4,0,0,11,0,22932,2020-08-06 14:00:06,"2020-08-06 08:53:32"
2020-08-05,"Zarasų r.",2,13.4,0,0,2,0,0,0,2,0,14916,2020-08-06 14:00:06,"2020-08-06 08:53:34"
2020-08-05,"Kėdainių r.",11,24.3,1,2.2,4,7,8,17.7,3,0,45285,2020-08-06 14:00:06,"2020-08-06 08:53:35"
2020-08-05,"Ukmergės r.",89,265.9,0,0,29,60,0,0,79,9,33471,2020-08-06 14:00:06,"2020-08-06 08:53:36"
2020-08-05,"Kelmės r.",3,11.8,1,3.9,2,1,1,3.9,2,0,25382,2020-08-06 14:00:06,"2020-08-06 08:53:37"
2020-08-05,"Širvintų r.",20,132.7,0,0,11,9,3,19.9,16,0,15076,2020-08-06 14:00:06,"2020-08-06 08:53:38"
2020-08-05,"Kalvarijos",5,49.1,0,0,2,3,0,0,4,0,10190,2020-08-06 14:00:06,"2020-08-06 08:53:39"
2020-08-05,"Kauno r.",35,36.3,13,13.5,20,15,14,14.5,21,0,96441,2020-08-06 14:00:06,"2020-08-06 08:53:40"
2020-08-05,"Šilutės r.",8,21.3,1,2.7,5,3,1,2.7,7,0,37637,2020-08-06 14:00:06,"2020-08-06 08:53:41"
2020-08-05,"Tauragės r.",11,29.1,1,2.6,6,5,2,5.3,9,0,37805,2020-08-06 14:00:06,"2020-08-06 08:53:42"
2020-08-05,"Lazdijų r.",6,32.7,0,0,3,3,1,5.5,5,0,18331,2020-08-06 14:00:06,"2020-08-06 08:53:43"
2020-08-05,"Jurbarko r.",3,12.1,1,4,1,2,1,4,2,0,24822,2020-08-06 14:00:06,"2020-08-06 08:53:44"
2020-08-05,"Elektrėnų",9,37.5,1,4.2,3,6,5,20.8,4,0,23992,2020-08-06 14:00:06,"2020-08-06 08:53:45"
2020-08-05,"Neringos",1,28.3,0,0,1,0,0,0,1,0,3530,2020-08-06 14:00:06,"2020-08-06 08:53:46"
2020-08-05,"Mažeikių r.",8,15.7,1,2,5,3,1,2,6,1,51067,2020-08-06 14:00:06,"2020-08-06 08:53:47"
2020-08-05,"Ignalinos r.",20,138.6,14,97,9,11,15,103.9,5,0,14433,2020-08-06 14:00:06,"2020-08-06 08:53:47"
2020-08-05,"Telšių r.",11,28,0,0,6,5,0,0,9,2,39317,2020-08-06 14:00:06,"2020-08-06 08:53:48"
2020-08-05,"Plungės r.",8,24.3,0,0,5,3,0,0,8,0,32987,2020-08-06 14:00:06,"2020-08-06 08:53:51"
2020-08-05,"Kretingos r.",63,168.3,1,2.7,24,39,2,5.3,57,4,37427,2020-08-06 14:00:06,"2020-08-06 08:53:53"
2020-08-05,"Varėnos r.",1,4.8,0,0,1,0,0,0,0,1,20840,2020-08-06 14:00:06,"2020-08-06 08:53:59"
2020-08-05,"Alytaus r.",7,27,0,0,4,3,0,0,7,0,25887,2020-08-06 14:00:06,"2020-08-06 08:54:12"
2020-08-05,"Raseinių r.",7,22.4,1,3.2,1,6,1,3.2,5,1,31225,2020-08-06 14:00:06,"2020-08-06 08:54:26"
2020-08-05,"Vilniaus m.",571,101.6,35,6.2,257,314,134,23.8,410,22,562030,2020-08-06 14:00:06,"2020-08-06 08:54:31"
2020-08-05,"Šilalės r.",3,13.7,0,0,2,1,0,0,3,0,21887,2020-08-06 14:00:06,"2020-08-06 08:54:34"
2020-08-05,"Klaipėdos m.",287,192.4,6,4,101,186,10,6.7,259,18,149157,2020-08-06 14:00:06,"2020-08-06 08:54:38"
2020-08-05,"Visagino",6,32.9,1,5.5,3,3,2,11,4,0,18250,2020-08-06 14:00:06,"2020-08-06 08:54:40"
