"day","administrative_level_2","administrative_level_3","vaccinated_1","vaccinated_2","vaccinated_3","partial_protection","full_protection","booster_protection","vaccinated_daily_1","vaccinated_daily_2","vaccinated_daily_3"
2021-05-12,"Utenos apskr.","Utenos r.",12653,5617,1,110,3767,1,134,144,0
2021-05-13,"Utenos apskr.","Utenos r.",12686,5856,1,112,4280,1,33,239,0
2021-05-14,"Utenos apskr.","Utenos r.",12802,6268,2,116,4697,1,116,412,1
2021-05-15,"Utenos apskr.","Utenos r.",12808,6278,2,116,4709,1,6,10,0
2021-05-16,"Utenos apskr.","Utenos r.",12808,6278,2,116,4709,1,0,0,0
2021-05-17,"Utenos apskr.","Utenos r.",12849,6294,2,119,4715,1,41,16,0
2021-05-18,"Utenos apskr.","Utenos r.",13326,6356,2,121,4730,1,477,62,0
2021-05-19,"Utenos apskr.","Utenos r.",13816,6423,2,127,4779,1,490,67,0
2021-05-20,"Utenos apskr.","Utenos r.",13963,6873,2,127,5410,1,147,450,0
2021-05-21,"Utenos apskr.","Utenos r.",14009,6946,2,133,5448,1,46,73,0
2021-05-22,"Utenos apskr.","Utenos r.",14014,6988,2,136,5453,1,5,42,0
2021-05-23,"Utenos apskr.","Utenos r.",14014,6988,2,136,5453,1,0,0,0
2021-05-24,"Utenos apskr.","Utenos r.",14110,7028,2,137,5461,1,96,40,0
2021-05-25,"Utenos apskr.","Utenos r.",14619,7051,2,140,5479,1,509,23,0
2021-05-26,"Utenos apskr.","Utenos r.",14756,7272,2,141,5623,1,137,221,0
2021-05-27,"Utenos apskr.","Utenos r.",14841,7734,2,142,5863,1,85,462,0
2021-05-28,"Utenos apskr.","Utenos r.",14980,8267,2,143,6275,2,139,533,0
2021-05-29,"Utenos apskr.","Utenos r.",15016,8267,2,143,6285,2,36,0,0
2021-05-30,"Utenos apskr.","Utenos r.",15016,8267,2,143,6285,2,0,0,0
2021-05-31,"Utenos apskr.","Utenos r.",15066,8514,2,143,6305,2,50,247,0
2021-06-01,"Utenos apskr.","Utenos r.",15782,8637,2,149,6369,2,716,123,0
2021-06-02,"Utenos apskr.","Utenos r.",16354,8730,2,151,6441,2,572,93,0
2021-06-03,"Utenos apskr.","Utenos r.",16477,8987,2,155,6896,2,123,257,0
2021-06-04,"Utenos apskr.","Utenos r.",16558,9482,2,155,6971,2,81,495,0
2021-06-05,"Utenos apskr.","Utenos r.",16608,9488,2,155,7013,2,50,6,0
2021-06-06,"Utenos apskr.","Utenos r.",16648,9489,2,155,7013,2,40,1,0
2021-06-07,"Utenos apskr.","Utenos r.",16702,9848,2,155,7112,2,54,359,0
2021-06-08,"Utenos apskr.","Utenos r.",16951,10419,2,158,7142,2,249,571,0
2021-06-09,"Utenos apskr.","Utenos r.",17114,11366,2,158,7385,2,163,947,0
2021-06-10,"Utenos apskr.","Utenos r.",17387,11672,2,158,7848,2,273,306,0
2021-06-11,"Utenos apskr.","Utenos r.",17615,11814,2,160,8391,2,228,142,0
2021-06-12,"Utenos apskr.","Utenos r.",17629,11814,2,160,8400,2,14,0,0
2021-06-13,"Utenos apskr.","Utenos r.",17647,11815,2,160,8400,2,18,1,0
2021-06-14,"Utenos apskr.","Utenos r.",17768,11942,2,160,8656,2,121,127,0
2021-06-15,"Utenos apskr.","Utenos r.",17864,12465,3,162,8794,2,96,523,1
2021-06-16,"Utenos apskr.","Utenos r.",17913,12682,3,166,8900,2,49,217,0
2021-06-17,"Utenos apskr.","Utenos r.",18207,12795,3,167,9178,2,294,113,0
2021-06-18,"Utenos apskr.","Utenos r.",18297,12914,3,168,9683,2,90,119,0
2021-06-19,"Utenos apskr.","Utenos r.",18301,12952,3,168,9695,2,4,38,0
2021-06-20,"Utenos apskr.","Utenos r.",18301,12952,3,168,9696,2,0,0,0
2021-06-21,"Utenos apskr.","Utenos r.",18346,12995,3,168,10060,2,45,43,0
2021-06-22,"Utenos apskr.","Utenos r.",18399,13687,3,169,10669,2,53,692,0
2021-06-23,"Utenos apskr.","Utenos r.",18434,14213,3,171,11630,2,35,526,0
2021-06-24,"Utenos apskr.","Utenos r.",18439,14246,3,174,11946,2,5,33,0
2021-06-25,"Utenos apskr.","Utenos r.",18491,14433,3,178,12194,2,52,187,0
2021-06-26,"Utenos apskr.","Utenos r.",18492,14466,3,178,12197,2,1,33,0
2021-06-27,"Utenos apskr.","Utenos r.",18492,14503,3,178,12214,2,0,37,0
2021-06-28,"Utenos apskr.","Utenos r.",18535,14719,3,179,12373,2,43,216,0
2021-06-29,"Utenos apskr.","Utenos r.",18639,15035,4,180,12909,3,104,316,1
2021-06-30,"Utenos apskr.","Utenos r.",18681,15348,4,181,13137,3,42,313,0
2021-07-01,"Utenos apskr.","Utenos r.",18744,15643,4,230,13262,3,63,295,0
2021-07-02,"Utenos apskr.","Utenos r.",18811,15849,4,230,13384,3,67,206,0
2021-07-03,"Utenos apskr.","Utenos r.",18818,15861,4,230,13423,3,7,12,0
2021-07-04,"Utenos apskr.","Utenos r.",18818,15861,4,230,13423,3,0,0,0
2021-07-05,"Utenos apskr.","Utenos r.",18883,16008,4,231,13470,3,65,147,0
2021-07-06,"Utenos apskr.","Utenos r.",18885,16021,4,233,14166,3,2,13,0
2021-07-07,"Utenos apskr.","Utenos r.",18939,16136,4,233,14693,3,54,115,0
2021-07-08,"Utenos apskr.","Utenos r.",19094,16442,4,233,14727,3,155,306,0
2021-07-09,"Utenos apskr.","Utenos r.",19134,16613,4,233,14914,3,40,171,0
2021-07-10,"Utenos apskr.","Utenos r.",19149,16618,4,233,14947,3,15,5,0
2021-07-11,"Utenos apskr.","Utenos r.",19151,16618,4,233,14984,3,2,0,0
2021-07-12,"Utenos apskr.","Utenos r.",19182,16699,4,237,15202,3,31,81,0
2021-07-13,"Utenos apskr.","Utenos r.",19272,16816,4,240,15585,4,90,117,0
2021-07-14,"Utenos apskr.","Utenos r.",19411,16887,4,241,15913,4,139,71,0
2021-07-15,"Utenos apskr.","Utenos r.",19525,16966,4,243,16225,4,114,79,0
2021-07-16,"Utenos apskr.","Utenos r.",19610,17027,5,248,16440,4,85,61,1
2021-07-17,"Utenos apskr.","Utenos r.",19610,17027,5,248,16454,4,0,0,0
2021-07-18,"Utenos apskr.","Utenos r.",19612,17029,5,248,16454,4,2,2,0
2021-07-19,"Utenos apskr.","Utenos r.",19714,17087,5,251,16615,4,102,58,0
2021-07-20,"Utenos apskr.","Utenos r.",19896,17151,5,251,16628,4,182,64,0
2021-07-21,"Utenos apskr.","Utenos r.",20090,17201,5,258,16748,4,194,50,0
2021-07-22,"Utenos apskr.","Utenos r.",20271,17255,5,265,17094,4,181,54,0
2021-07-23,"Utenos apskr.","Utenos r.",20430,17300,5,272,17266,4,159,45,0
2021-07-24,"Utenos apskr.","Utenos r.",20432,17300,5,272,17280,4,2,0,0
2021-07-25,"Utenos apskr.","Utenos r.",20434,17301,5,272,17282,4,2,1,0
2021-07-26,"Utenos apskr.","Utenos r.",20620,17397,5,277,17372,4,186,96,0
2021-07-27,"Utenos apskr.","Utenos r.",20768,17436,5,283,17527,4,148,39,0
2021-07-28,"Utenos apskr.","Utenos r.",20999,17497,5,290,17659,4,231,61,0
2021-07-29,"Utenos apskr.","Utenos r.",21355,17614,5,308,17765,4,356,117,0
2021-07-30,"Utenos apskr.","Utenos r.",21490,17643,5,311,17850,5,135,29,0
2021-07-31,"Utenos apskr.","Utenos r.",21492,17657,5,311,17850,5,2,14,0
2021-08-01,"Utenos apskr.","Utenos r.",21495,17666,5,311,17852,5,3,9,0
2021-08-02,"Utenos apskr.","Utenos r.",21634,17737,5,319,17921,5,139,71,0
2021-08-03,"Utenos apskr.","Utenos r.",21761,17790,5,328,18022,5,127,53,0
2021-08-04,"Utenos apskr.","Utenos r.",22023,17878,5,348,18082,5,262,88,0
2021-08-05,"Utenos apskr.","Utenos r.",22427,17966,5,365,18146,5,404,88,0
2021-08-06,"Utenos apskr.","Utenos r.",22712,18040,7,383,18196,5,285,74,2
2021-08-07,"Utenos apskr.","Utenos r.",22717,18041,7,383,18197,5,5,1,0
2021-08-08,"Utenos apskr.","Utenos r.",22718,18041,7,384,18199,5,1,0,0
2021-08-09,"Utenos apskr.","Utenos r.",22912,18132,7,404,18298,5,194,91,0
2021-08-10,"Utenos apskr.","Utenos r.",23076,18251,7,420,18348,5,164,119,0
2021-08-11,"Utenos apskr.","Utenos r.",23291,18411,9,440,18410,5,215,160,2
2021-08-12,"Utenos apskr.","Utenos r.",23517,18558,10,474,18530,5,226,147,1
2021-08-13,"Utenos apskr.","Utenos r.",23640,18663,11,487,18567,5,123,105,1
2021-08-14,"Utenos apskr.","Utenos r.",23662,18666,11,487,18582,5,22,3,0
2021-08-15,"Utenos apskr.","Utenos r.",23663,18666,11,487,18592,5,1,0,0
2021-08-16,"Utenos apskr.","Utenos r.",23859,18881,11,496,18666,5,196,215,0
2021-08-17,"Utenos apskr.","Utenos r.",23967,19008,11,512,18727,5,108,127,0
2021-08-18,"Utenos apskr.","Utenos r.",24129,19222,14,521,18971,5,162,214,3
2021-08-19,"Utenos apskr.","Utenos r.",24287,19529,17,555,19269,5,158,307,3
2021-08-20,"Utenos apskr.","Utenos r.",24361,19631,17,579,19481,7,74,102,0
2021-08-21,"Utenos apskr.","Utenos r.",24365,19631,17,579,19487,7,4,0,0
2021-08-22,"Utenos apskr.","Utenos r.",24367,19631,17,579,19488,7,2,0,0
2021-08-23,"Utenos apskr.","Utenos r.",24482,19740,17,589,19706,7,115,109,0
2021-08-24,"Utenos apskr.","Utenos r.",24553,19830,17,603,19895,7,71,90,0
2021-08-25,"Utenos apskr.","Utenos r.",24636,19935,19,620,20144,9,83,105,2
2021-08-26,"Utenos apskr.","Utenos r.",24746,20093,19,645,20383,10,110,158,0
2021-08-27,"Utenos apskr.","Utenos r.",24814,20202,21,652,20546,11,68,109,2
2021-08-28,"Utenos apskr.","Utenos r.",24823,20203,21,654,20559,11,9,1,0
2021-08-29,"Utenos apskr.","Utenos r.",24824,20203,21,655,20559,11,1,0,0
2021-08-30,"Utenos apskr.","Utenos r.",24894,20292,21,677,20858,11,70,89,0
2021-08-31,"Utenos apskr.","Utenos r.",24949,20388,21,685,20996,11,55,96,0
2021-09-01,"Utenos apskr.","Utenos r.",25001,20488,22,707,21246,14,52,100,1
2021-09-02,"Utenos apskr.","Utenos r.",25092,20603,22,729,21577,17,91,115,0
2021-09-03,"Utenos apskr.","Utenos r.",25149,20680,22,735,21691,17,57,77,0
2021-09-04,"Utenos apskr.","Utenos r.",25153,20683,22,735,21692,17,4,3,0
2021-09-05,"Utenos apskr.","Utenos r.",25153,20683,22,735,21694,17,0,0,0
2021-09-06,"Utenos apskr.","Utenos r.",25231,20788,22,750,21811,17,78,105,0
2021-09-07,"Utenos apskr.","Utenos r.",25279,20863,26,758,21917,17,48,75,4
2021-09-08,"Utenos apskr.","Utenos r.",25334,20963,30,768,22030,19,55,100,4
2021-09-09,"Utenos apskr.","Utenos r.",25404,21081,42,786,22199,19,70,118,12
2021-09-10,"Utenos apskr.","Utenos r.",25448,21135,59,792,22312,21,44,54,17
2021-09-11,"Utenos apskr.","Utenos r.",25460,21136,62,793,22316,21,12,1,3
2021-09-12,"Utenos apskr.","Utenos r.",25460,21136,62,793,22317,21,0,0,0
