"lab_name","day","test_type","tests_positive","gmp_indication","tests"
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-16,"1477",0,"kontaktai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-16,"1477",0,"kiti",78
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-16,"1477",0,"profilaktika",446
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-16,"1477",0,"simptomai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-17,"1477",1,"simptomai",9
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-17,"1477",0,"profilaktika",385
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-17,"1477",0,"kiti",43
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-18,"1477",0,"kontaktai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-18,"1477",0,"kiti",100
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-18,"1477",0,"profilaktika",301
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-18,"1477",0,"simptomai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-19,"1477",0,"simptomai",4
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-19,"1477",2,"kontaktai",4
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-19,"1477",0,"kiti",46
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-19,"1477",0,"profilaktika",230
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-20,"1477",0,"kiti",75
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-20,"1477",0,"kontaktai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-20,"1477",0,"profilaktika",233
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-21,"1477",0,"profilaktika",173
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-21,"1477",0,"kiti",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-22,"1477",0,"kiti",21
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-22,"1477",0,"simptomai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-22,"1477",0,"profilaktika",184
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-23,"1477",0,"simptomai",4
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-23,"1477",0,"profilaktika",405
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-23,"1477",0,"kiti",67
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-24,"1477",0,"kiti",59
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-24,"1477",0,"simptomai",6
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-24,"1477",0,"profilaktika",273
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-24,"1477",0,"kontaktai",4
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-25,"1477",0,"profilaktika",171
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-25,"1477",0,"simptomai",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-25,"1477",0,"kiti",58
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-26,"1477",0,"profilaktika",368
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-26,"1477",0,"kiti",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-26,"1477",0,"simptomai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-27,"1477",0,"kiti",53
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-27,"1477",0,"profilaktika",152
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-28,"1477",0,"kiti",21
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-28,"1477",0,"profilaktika",143
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-29,"1477",0,"profilaktika",282
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-29,"1477",0,"kiti",76
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-30,"1477",0,"profilaktika",282
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-30,"1477",0,"simptomai",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-06-30,"1477",0,"kiti",66
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-01,"1477",0,"kiti",24
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-01,"1477",0,"profilaktika",361
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-02,"1477",0,"profilaktika",339
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-02,"1477",1,"kiti",118
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-02,"1477",0,"simptomai",6
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-03,"1477",0,"profilaktika",200
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-03,"1477",0,"simptomai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-04,"1477",0,"kiti",37
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-04,"1477",0,"profilaktika",75
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-05,"1477",0,"profilaktika",79
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-05,"1477",0,"simptomai",7
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-05,"1477",0,"kiti",65
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-06,"1477",0,"profilaktika",137
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-07,"1477",0,"kiti",36
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-07,"1477",0,"profilaktika",136
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-08,"1477",0,"kiti",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-08,"1477",0,"profilaktika",409
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-09,"1477",0,"profilaktika",199
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-09,"1477",0,"kiti",83
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-09,"1477",0,"simptomai",8
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-10,"1477",0,"kiti",54
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-10,"1477",0,"profilaktika",160
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-10,"1477",0,"simptomai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-11,"1477",0,"kiti",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-11,"1477",0,"profilaktika",59
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-12,"1477",0,"profilaktika",85
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-13,"1477",0,"simptomai",7
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-13,"1477",0,"profilaktika",147
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-13,"1477",0,"kiti",66
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-14,"1477",0,"simptomai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-14,"1477",0,"kiti",5
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-14,"1477",0,"profilaktika",202
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-15,"1477",0,"profilaktika",139
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-15,"1477",0,"kiti",19
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-15,"1477",0,"simptomai",6
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-16,"1477",0,"profilaktika",260
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-16,"1477",0,"kiti",52
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-16,"1477",0,"simptomai",7
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-17,"1477",0,"kiti",60
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-17,"1477",0,"profilaktika",158
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-17,"1477",0,"simptomai",5
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-18,"1477",0,"profilaktika",52
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-19,"1477",0,"profilaktika",71
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-20,"1477",0,"profilaktika",139
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-23,"1477",0,"profilaktika",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-26,"1477",0,"profilaktika",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-27,"1477",0,"simptomai",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-27,"1477",0,"kiti",21
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-27,"1477",0,"profilaktika",19
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-27,"1477",0,"kontaktai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-28,"1477",0,"simptomai",19
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-28,"1477",1,"profilaktika",327
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-28,"1477",0,"kiti",147
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-29,"1477",0,"simptomai",11
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-29,"1477",0,"kiti",89
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-29,"1477",0,"profilaktika",465
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-29,"1477",1,"kontaktai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-30,"1477",0,"profilaktika",571
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-30,"1477",0,"kiti",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-31,"1477",1,"profilaktika",174
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-31,"1477",0,"kontaktai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-31,"1477",0,"kiti",41
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-07-31,"1477",0,"simptomai",8
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-01,"1477",0,"simptomai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-01,"1477",0,"profilaktika",92
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-01,"1477",0,"kiti",7
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-02,"1477",0,"profilaktika",69
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-03,"1477",0,"kiti",39
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-03,"1477",1,"profilaktika",122
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-03,"1477",1,"simptomai",21
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-03,"1477",0,"kontaktai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-04,"1477",0,"profilaktika",255
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-04,"1477",0,"simptomai",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-04,"1477",0,"kiti",5
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-05,"1477",0,"simptomai",11
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-05,"1477",0,"kiti",65
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-05,"1477",0,"profilaktika",178
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-06,"1477",0,"profilaktika",228
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-06,"1477",0,"kiti",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-07,"1477",0,"kiti",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-07,"1477",0,"simptomai",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-07,"1477",0,"profilaktika",194
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-08,"1477",1,"profilaktika",152
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-08,"1477",0,"simptomai",16
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-08,"1477",0,"kontaktai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-08,"1477",0,"kiti",54
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-09,"1477",0,"profilaktika",97
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-10,"1477",0,"simptomai",7
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-10,"1477",0,"kiti",71
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-10,"1477",0,"profilaktika",166
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-11,"1477",0,"profilaktika",227
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-11,"1477",1,"simptomai",4
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-12,"1477",0,"kiti",58
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-12,"1477",0,"simptomai",16
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-12,"1537",0,"profilaktika",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-12,"1477",0,"profilaktika",256
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-13,"1477",2,"simptomai",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-13,"1537",0,"profilaktika",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-13,"1477",0,"profilaktika",192
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-13,"1477",0,"kiti",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-14,"1477",0,"kontaktai",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-14,"1477",0,"kiti",47
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-14,"1477",0,"profilaktika",210
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-14,"1477",0,"simptomai",25
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-15,"1477",1,"kontaktai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-15,"1477",1,"simptomai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-15,"1477",1,"profilaktika",53
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-16,"1477",0,"profilaktika",85
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-16,"1537",0,"profilaktika",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-17,"1477",1,"profilaktika",197
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-17,"1477",0,"kiti",18
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-17,"1477",0,"kontaktai",4
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-17,"1477",0,"simptomai",9
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-18,"1477",2,"profilaktika",258
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-18,"1477",0,"kiti",38
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-18,"1477",0,"kontaktai",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-18,"1477",0,"simptomai",10
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-19,"1477",0,"simptomai",28
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-19,"1477",0,"profilaktika",270
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-19,"1477",0,"kiti",111
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-19,"1477",0,"kontaktai",4
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-20,"1477",0,"kiti",11
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-20,"1477",0,"profilaktika",203
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-20,"1477",0,"simptomai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-21,"1477",0,"profilaktika",236
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-21,"1477",0,"simptomai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-22,"1477",0,"simptomai",15
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-22,"1477",0,"kiti",60
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-22,"1477",0,"kontaktai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-22,"1477",0,"profilaktika",170
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-23,"1477",0,"profilaktika",63
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-24,"1477",0,"simptomai",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-24,"1477",0,"profilaktika",147
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-24,"1477",0,"kiti",22
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-24,"1477",0,"kontaktai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-25,"1477",0,"simptomai",10
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-25,"1477",0,"profilaktika",223
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-25,"1477",0,"kiti",45
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-26,"1477",0,"kiti",107
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-26,"1477",0,"kontaktai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-26,"1477",0,"profilaktika",319
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-26,"1477",0,"simptomai",22
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-27,"1477",2,"profilaktika",246
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-27,"1477",0,"kontaktai",5
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-27,"1477",0,"simptomai",15
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-27,"1477",1,"kiti",60
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-28,"1477",0,"kiti",65
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-28,"1477",1,"profilaktika",182
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-28,"1477",0,"kontaktai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-28,"1477",0,"simptomai",14
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-29,"1477",0,"profilaktika",62
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-30,"1477",0,"profilaktika",113
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-31,"1477",2,"kiti",51
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-31,"1477",0,"profilaktika",159
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-31,"1477",0,"kontaktai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-08-31,"1477",0,"simptomai",1
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-01,"1477",1,"kiti",90
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-01,"1477",0,"profilaktika",235
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-01,"1477",0,"simptomai",9
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-02,"1477",1,"simptomai",15
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-02,"1477",1,"kiti",54
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-02,"1477",0,"profilaktika",270
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-03,"1477",0,"kontaktai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-03,"1477",1,"simptomai",11
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-03,"1477",1,"kiti",39
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-03,"1477",0,"profilaktika",346
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-04,"1477",0,"profilaktika",274
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-04,"1477",1,"kontaktai",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-04,"1477",0,"simptomai",5
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-04,"1477",6,"kiti",71
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-05,"1477",3,"kiti",7
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-05,"1477",0,"profilaktika",95
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-05,"1477",2,"kontaktai",3
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-05,"1477",0,"simptomai",2
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-06,"1477",1,"profilaktika",82
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-07,"1477",0,"simptomai",7
"Viešoji įstaiga Respublikinė Šiaulių ligoninė",2020-09-07,"1477",1,"kiti",47
