"administrative_level_2","administrative_level_3","age","age5","age10","sex","population"
"Klaipėdos apskr.","Kretingos r.","24","20-25","20-30","Moteris",270
"Klaipėdos apskr.","Kretingos r.","25","25-30","20-30","Moteris",258
"Klaipėdos apskr.","Kretingos r.","26","25-30","20-30","Moteris",287
"Klaipėdos apskr.","Kretingos r.","27","25-30","20-30","Moteris",270
"Klaipėdos apskr.","Kretingos r.","28","25-30","20-30","Moteris",288
"Klaipėdos apskr.","Kretingos r.","29","25-30","20-30","Moteris",259
"Klaipėdos apskr.","Kretingos r.","30","30-35","30-40","Moteris",235
"Klaipėdos apskr.","Kretingos r.","31","30-35","30-40","Moteris",244
"Klaipėdos apskr.","Kretingos r.","32","30-35","30-40","Moteris",190
"Klaipėdos apskr.","Kretingos r.","33","30-35","30-40","Moteris",208
"Klaipėdos apskr.","Kretingos r.","34","30-35","30-40","Moteris",217
"Klaipėdos apskr.","Kretingos r.","35","35-40","30-40","Moteris",210
"Klaipėdos apskr.","Kretingos r.","36","35-40","30-40","Moteris",216
"Klaipėdos apskr.","Kretingos r.","37","35-40","30-40","Moteris",190
"Klaipėdos apskr.","Kretingos r.","38","35-40","30-40","Moteris",184
"Klaipėdos apskr.","Kretingos r.","39","35-40","30-40","Moteris",181
"Klaipėdos apskr.","Kretingos r.","40","40-45","40-50","Moteris",209
"Klaipėdos apskr.","Kretingos r.","41","40-45","40-50","Moteris",184
"Klaipėdos apskr.","Kretingos r.","42","40-45","40-50","Moteris",223
"Klaipėdos apskr.","Kretingos r.","43","40-45","40-50","Moteris",206
"Klaipėdos apskr.","Kretingos r.","44","40-45","40-50","Moteris",230
"Klaipėdos apskr.","Kretingos r.","45","45-50","40-50","Moteris",250
"Klaipėdos apskr.","Kretingos r.","46","45-50","40-50","Moteris",243
"Klaipėdos apskr.","Kretingos r.","47","45-50","40-50","Moteris",258
"Klaipėdos apskr.","Kretingos r.","48","45-50","40-50","Moteris",261
"Klaipėdos apskr.","Kretingos r.","49","45-50","40-50","Moteris",297
"Klaipėdos apskr.","Kretingos r.","50","50-55","50-60","Moteris",283
"Klaipėdos apskr.","Kretingos r.","51","50-55","50-60","Moteris",283
"Klaipėdos apskr.","Kretingos r.","52","50-55","50-60","Moteris",279
"Klaipėdos apskr.","Kretingos r.","53","50-55","50-60","Moteris",283
"Klaipėdos apskr.","Kretingos r.","54","50-55","50-60","Moteris",252
"Klaipėdos apskr.","Kretingos r.","55","55-60","50-60","Moteris",320
"Klaipėdos apskr.","Kretingos r.","56","55-60","50-60","Moteris",304
"Klaipėdos apskr.","Kretingos r.","57","55-60","50-60","Moteris",270
"Klaipėdos apskr.","Kretingos r.","58","55-60","50-60","Moteris",277
"Klaipėdos apskr.","Kretingos r.","59","55-60","50-60","Moteris",272
"Klaipėdos apskr.","Kretingos r.","60","60-65","60-70","Moteris",242
"Klaipėdos apskr.","Kretingos r.","61","60-65","60-70","Moteris",241
"Klaipėdos apskr.","Kretingos r.","62","60-65","60-70","Moteris",260
"Klaipėdos apskr.","Kretingos r.","63","60-65","60-70","Moteris",237
"Klaipėdos apskr.","Kretingos r.","64","60-65","60-70","Moteris",237
"Klaipėdos apskr.","Kretingos r.","65","65-70","60-70","Moteris",211
"Klaipėdos apskr.","Kretingos r.","66","65-70","60-70","Moteris",185
"Klaipėdos apskr.","Kretingos r.","67","65-70","60-70","Moteris",165
"Klaipėdos apskr.","Kretingos r.","68","65-70","60-70","Moteris",171
"Klaipėdos apskr.","Kretingos r.","69","65-70","60-70","Moteris",143
"Klaipėdos apskr.","Kretingos r.","70","70-75","70-80","Moteris",156
"Klaipėdos apskr.","Kretingos r.","71","70-75","70-80","Moteris",146
"Klaipėdos apskr.","Kretingos r.","72","70-75","70-80","Moteris",146
"Klaipėdos apskr.","Kretingos r.","73","70-75","70-80","Moteris",105
"Klaipėdos apskr.","Kretingos r.","74","70-75","70-80","Moteris",109
"Klaipėdos apskr.","Kretingos r.","75","75-80","70-80","Moteris",102
"Klaipėdos apskr.","Kretingos r.","76","75-80","70-80","Moteris",84
"Klaipėdos apskr.","Kretingos r.","77","75-80","70-80","Moteris",98
"Klaipėdos apskr.","Kretingos r.","78","75-80","70-80","Moteris",112
"Klaipėdos apskr.","Kretingos r.","79","75-80","70-80","Moteris",89
"Klaipėdos apskr.","Kretingos r.","80","80+","80+","Moteris",89
"Klaipėdos apskr.","Kretingos r.","81","80+","80+","Moteris",88
"Klaipėdos apskr.","Kretingos r.","82","80+","80+","Moteris",84
"Klaipėdos apskr.","Kretingos r.","83","80+","80+","Moteris",63
"Klaipėdos apskr.","Kretingos r.","84","80+","80+","Moteris",66
"Klaipėdos apskr.","Kretingos r.","85 ir vyresni","80+","80+","Moteris",261
"Klaipėdos apskr.","Neringos","0","0-5","0-10","Moteris",15
"Klaipėdos apskr.","Neringos","1","0-5","0-10","Moteris",19
"Klaipėdos apskr.","Neringos","2","0-5","0-10","Moteris",13
"Klaipėdos apskr.","Neringos","3","0-5","0-10","Moteris",14
"Klaipėdos apskr.","Neringos","4","0-5","0-10","Moteris",21
"Klaipėdos apskr.","Neringos","5","5-10","0-10","Moteris",22
"Klaipėdos apskr.","Neringos","6","5-10","0-10","Moteris",20
"Klaipėdos apskr.","Neringos","7","5-10","0-10","Moteris",14
"Klaipėdos apskr.","Neringos","8","5-10","0-10","Moteris",14
"Klaipėdos apskr.","Neringos","9","5-10","0-10","Moteris",22
"Klaipėdos apskr.","Neringos","10","10-15","10-20","Moteris",8
"Klaipėdos apskr.","Neringos","11","10-15","10-20","Moteris",18
"Klaipėdos apskr.","Neringos","12","10-15","10-20","Moteris",8
"Klaipėdos apskr.","Neringos","13","10-15","10-20","Moteris",16
"Klaipėdos apskr.","Neringos","14","10-15","10-20","Moteris",12
"Klaipėdos apskr.","Neringos","15","15-20","10-20","Moteris",13
"Klaipėdos apskr.","Neringos","16","15-20","10-20","Moteris",15
"Klaipėdos apskr.","Neringos","17","15-20","10-20","Moteris",16
"Klaipėdos apskr.","Neringos","18","15-20","10-20","Moteris",24
"Klaipėdos apskr.","Neringos","19","15-20","10-20","Moteris",20
"Klaipėdos apskr.","Neringos","20","20-25","20-30","Moteris",15
"Klaipėdos apskr.","Neringos","21","20-25","20-30","Moteris",15
"Klaipėdos apskr.","Neringos","22","20-25","20-30","Moteris",29
"Klaipėdos apskr.","Neringos","23","20-25","20-30","Moteris",13
"Klaipėdos apskr.","Neringos","24","20-25","20-30","Moteris",30
"Klaipėdos apskr.","Neringos","25","25-30","20-30","Moteris",26
"Klaipėdos apskr.","Neringos","26","25-30","20-30","Moteris",31
"Klaipėdos apskr.","Neringos","27","25-30","20-30","Moteris",26
"Klaipėdos apskr.","Neringos","28","25-30","20-30","Moteris",18
"Klaipėdos apskr.","Neringos","29","25-30","20-30","Moteris",28
"Klaipėdos apskr.","Neringos","30","30-35","30-40","Moteris",27
"Klaipėdos apskr.","Neringos","31","30-35","30-40","Moteris",27
"Klaipėdos apskr.","Neringos","32","30-35","30-40","Moteris",28
"Klaipėdos apskr.","Neringos","33","30-35","30-40","Moteris",30
"Klaipėdos apskr.","Neringos","34","30-35","30-40","Moteris",27
"Klaipėdos apskr.","Neringos","35","35-40","30-40","Moteris",46
"Klaipėdos apskr.","Neringos","36","35-40","30-40","Moteris",22
"Klaipėdos apskr.","Neringos","37","35-40","30-40","Moteris",49
"Klaipėdos apskr.","Neringos","38","35-40","30-40","Moteris",42
"Klaipėdos apskr.","Neringos","39","35-40","30-40","Moteris",36
"Klaipėdos apskr.","Neringos","40","40-45","40-50","Moteris",38
"Klaipėdos apskr.","Neringos","41","40-45","40-50","Moteris",36
"Klaipėdos apskr.","Neringos","42","40-45","40-50","Moteris",37
"Klaipėdos apskr.","Neringos","43","40-45","40-50","Moteris",40
"Klaipėdos apskr.","Neringos","44","40-45","40-50","Moteris",28
"Klaipėdos apskr.","Neringos","45","45-50","40-50","Moteris",40
"Klaipėdos apskr.","Neringos","46","45-50","40-50","Moteris",35
"Klaipėdos apskr.","Neringos","47","45-50","40-50","Moteris",40
"Klaipėdos apskr.","Neringos","48","45-50","40-50","Moteris",33
"Klaipėdos apskr.","Neringos","49","45-50","40-50","Moteris",30
"Klaipėdos apskr.","Neringos","50","50-55","50-60","Moteris",50
"Klaipėdos apskr.","Neringos","51","50-55","50-60","Moteris",35
"Klaipėdos apskr.","Neringos","52","50-55","50-60","Moteris",30
"Klaipėdos apskr.","Neringos","53","50-55","50-60","Moteris",34
"Klaipėdos apskr.","Neringos","54","50-55","50-60","Moteris",22
"Klaipėdos apskr.","Neringos","55","55-60","50-60","Moteris",41
"Klaipėdos apskr.","Neringos","56","55-60","50-60","Moteris",32
"Klaipėdos apskr.","Neringos","57","55-60","50-60","Moteris",34
"Klaipėdos apskr.","Neringos","58","55-60","50-60","Moteris",30
"Klaipėdos apskr.","Neringos","59","55-60","50-60","Moteris",29
"Klaipėdos apskr.","Neringos","60","60-65","60-70","Moteris",34
"Klaipėdos apskr.","Neringos","61","60-65","60-70","Moteris",28
"Klaipėdos apskr.","Neringos","62","60-65","60-70","Moteris",26
"Klaipėdos apskr.","Neringos","63","60-65","60-70","Moteris",22
"Klaipėdos apskr.","Neringos","64","60-65","60-70","Moteris",19
"Klaipėdos apskr.","Neringos","65","65-70","60-70","Moteris",21
"Klaipėdos apskr.","Neringos","66","65-70","60-70","Moteris",13
"Klaipėdos apskr.","Neringos","67","65-70","60-70","Moteris",13
"Klaipėdos apskr.","Neringos","68","65-70","60-70","Moteris",17
"Klaipėdos apskr.","Neringos","69","65-70","60-70","Moteris",20
"Klaipėdos apskr.","Neringos","70","70-75","70-80","Moteris",16
"Klaipėdos apskr.","Neringos","71","70-75","70-80","Moteris",14
"Klaipėdos apskr.","Neringos","72","70-75","70-80","Moteris",6
"Klaipėdos apskr.","Neringos","73","70-75","70-80","Moteris",7
"Klaipėdos apskr.","Neringos","74","70-75","70-80","Moteris",5
"Klaipėdos apskr.","Neringos","75","75-80","70-80","Moteris",6
"Klaipėdos apskr.","Neringos","76","75-80","70-80","Moteris",10
"Klaipėdos apskr.","Neringos","77","75-80","70-80","Moteris",4
"Klaipėdos apskr.","Neringos","78","75-80","70-80","Moteris",11
"Klaipėdos apskr.","Neringos","79","75-80","70-80","Moteris",5
"Klaipėdos apskr.","Neringos","80","80+","80+","Moteris",5
"Klaipėdos apskr.","Neringos","81","80+","80+","Moteris",7
"Klaipėdos apskr.","Neringos","82","80+","80+","Moteris",4
"Klaipėdos apskr.","Neringos","83","80+","80+","Moteris",4
"Klaipėdos apskr.","Neringos","84","80+","80+","Moteris",0
"Klaipėdos apskr.","Neringos","85 ir vyresni","80+","80+","Moteris",5
"Klaipėdos apskr.","Palangos m.","0","0-5","0-10","Moteris",76
"Klaipėdos apskr.","Palangos m.","1","0-5","0-10","Moteris",76
"Klaipėdos apskr.","Palangos m.","2","0-5","0-10","Moteris",81
"Klaipėdos apskr.","Palangos m.","3","0-5","0-10","Moteris",68
"Klaipėdos apskr.","Palangos m.","4","0-5","0-10","Moteris",87
"Klaipėdos apskr.","Palangos m.","5","5-10","0-10","Moteris",93
"Klaipėdos apskr.","Palangos m.","6","5-10","0-10","Moteris",61
"Klaipėdos apskr.","Palangos m.","7","5-10","0-10","Moteris",90
"Klaipėdos apskr.","Palangos m.","8","5-10","0-10","Moteris",63
"Klaipėdos apskr.","Palangos m.","9","5-10","0-10","Moteris",83
"Klaipėdos apskr.","Palangos m.","10","10-15","10-20","Moteris",89
"Klaipėdos apskr.","Palangos m.","11","10-15","10-20","Moteris",78
"Klaipėdos apskr.","Palangos m.","12","10-15","10-20","Moteris",71
"Klaipėdos apskr.","Palangos m.","13","10-15","10-20","Moteris",74
"Klaipėdos apskr.","Palangos m.","14","10-15","10-20","Moteris",78
"Klaipėdos apskr.","Palangos m.","15","15-20","10-20","Moteris",70
"Klaipėdos apskr.","Palangos m.","16","15-20","10-20","Moteris",67
"Klaipėdos apskr.","Palangos m.","17","15-20","10-20","Moteris",67
"Klaipėdos apskr.","Palangos m.","18","15-20","10-20","Moteris",67
"Klaipėdos apskr.","Palangos m.","19","15-20","10-20","Moteris",54
"Klaipėdos apskr.","Palangos m.","20","20-25","20-30","Moteris",73
"Klaipėdos apskr.","Palangos m.","21","20-25","20-30","Moteris",66
"Klaipėdos apskr.","Palangos m.","22","20-25","20-30","Moteris",77
"Klaipėdos apskr.","Palangos m.","23","20-25","20-30","Moteris",87
"Klaipėdos apskr.","Palangos m.","24","20-25","20-30","Moteris",72
"Klaipėdos apskr.","Palangos m.","25","25-30","20-30","Moteris",97
"Klaipėdos apskr.","Palangos m.","26","25-30","20-30","Moteris",91
"Klaipėdos apskr.","Palangos m.","27","25-30","20-30","Moteris",96
"Klaipėdos apskr.","Palangos m.","28","25-30","20-30","Moteris",105
"Klaipėdos apskr.","Palangos m.","29","25-30","20-30","Moteris",85
"Klaipėdos apskr.","Palangos m.","30","30-35","30-40","Moteris",83
"Klaipėdos apskr.","Palangos m.","31","30-35","30-40","Moteris",71
"Klaipėdos apskr.","Palangos m.","32","30-35","30-40","Moteris",89
"Klaipėdos apskr.","Palangos m.","33","30-35","30-40","Moteris",94
"Klaipėdos apskr.","Palangos m.","34","30-35","30-40","Moteris",84
"Klaipėdos apskr.","Palangos m.","35","35-40","30-40","Moteris",95
"Klaipėdos apskr.","Palangos m.","36","35-40","30-40","Moteris",76
"Klaipėdos apskr.","Palangos m.","37","35-40","30-40","Moteris",70
"Klaipėdos apskr.","Palangos m.","38","35-40","30-40","Moteris",94
"Klaipėdos apskr.","Palangos m.","39","35-40","30-40","Moteris",104
"Klaipėdos apskr.","Palangos m.","40","40-45","40-50","Moteris",87
"Klaipėdos apskr.","Palangos m.","41","40-45","40-50","Moteris",78
"Klaipėdos apskr.","Palangos m.","42","40-45","40-50","Moteris",82
"Klaipėdos apskr.","Palangos m.","43","40-45","40-50","Moteris",90
"Klaipėdos apskr.","Palangos m.","44","40-45","40-50","Moteris",111
"Klaipėdos apskr.","Palangos m.","45","45-50","40-50","Moteris",102
"Klaipėdos apskr.","Palangos m.","46","45-50","40-50","Moteris",115
"Klaipėdos apskr.","Palangos m.","47","45-50","40-50","Moteris",121
"Klaipėdos apskr.","Palangos m.","48","45-50","40-50","Moteris",96
"Klaipėdos apskr.","Palangos m.","49","45-50","40-50","Moteris",117
"Klaipėdos apskr.","Palangos m.","50","50-55","50-60","Moteris",129
"Klaipėdos apskr.","Palangos m.","51","50-55","50-60","Moteris",99
"Klaipėdos apskr.","Palangos m.","52","50-55","50-60","Moteris",102
"Klaipėdos apskr.","Palangos m.","53","50-55","50-60","Moteris",108
"Klaipėdos apskr.","Palangos m.","54","50-55","50-60","Moteris",96
"Klaipėdos apskr.","Palangos m.","55","55-60","50-60","Moteris",111
"Klaipėdos apskr.","Palangos m.","56","55-60","50-60","Moteris",130
"Klaipėdos apskr.","Palangos m.","57","55-60","50-60","Moteris",111
"Klaipėdos apskr.","Palangos m.","58","55-60","50-60","Moteris",126
"Klaipėdos apskr.","Palangos m.","59","55-60","50-60","Moteris",128
"Klaipėdos apskr.","Palangos m.","60","60-65","60-70","Moteris",127
"Klaipėdos apskr.","Palangos m.","61","60-65","60-70","Moteris",135
"Klaipėdos apskr.","Palangos m.","62","60-65","60-70","Moteris",137
"Klaipėdos apskr.","Palangos m.","63","60-65","60-70","Moteris",118
"Klaipėdos apskr.","Palangos m.","64","60-65","60-70","Moteris",86
"Klaipėdos apskr.","Palangos m.","65","65-70","60-70","Moteris",114
"Klaipėdos apskr.","Palangos m.","66","65-70","60-70","Moteris",109
"Klaipėdos apskr.","Palangos m.","67","65-70","60-70","Moteris",75
"Klaipėdos apskr.","Palangos m.","68","65-70","60-70","Moteris",97
"Klaipėdos apskr.","Palangos m.","69","65-70","60-70","Moteris",70
"Klaipėdos apskr.","Palangos m.","70","70-75","70-80","Moteris",101
"Klaipėdos apskr.","Palangos m.","71","70-75","70-80","Moteris",87
"Klaipėdos apskr.","Palangos m.","72","70-75","70-80","Moteris",63
"Klaipėdos apskr.","Palangos m.","73","70-75","70-80","Moteris",62
"Klaipėdos apskr.","Palangos m.","74","70-75","70-80","Moteris",52
"Klaipėdos apskr.","Palangos m.","75","75-80","70-80","Moteris",55
"Klaipėdos apskr.","Palangos m.","76","75-80","70-80","Moteris",48
"Klaipėdos apskr.","Palangos m.","77","75-80","70-80","Moteris",55
"Klaipėdos apskr.","Palangos m.","78","75-80","70-80","Moteris",46
"Klaipėdos apskr.","Palangos m.","79","75-80","70-80","Moteris",52
"Klaipėdos apskr.","Palangos m.","80","80+","80+","Moteris",50
"Klaipėdos apskr.","Palangos m.","81","80+","80+","Moteris",29
"Klaipėdos apskr.","Palangos m.","82","80+","80+","Moteris",21
"Klaipėdos apskr.","Palangos m.","83","80+","80+","Moteris",23
"Klaipėdos apskr.","Palangos m.","84","80+","80+","Moteris",31
"Klaipėdos apskr.","Palangos m.","85 ir vyresni","80+","80+","Moteris",139
"Klaipėdos apskr.","Skuodo r.","0","0-5","0-10","Moteris",77
"Klaipėdos apskr.","Skuodo r.","1","0-5","0-10","Moteris",76
"Klaipėdos apskr.","Skuodo r.","2","0-5","0-10","Moteris",75
"Klaipėdos apskr.","Skuodo r.","3","0-5","0-10","Moteris",67
"Klaipėdos apskr.","Skuodo r.","4","0-5","0-10","Moteris",77
"Klaipėdos apskr.","Skuodo r.","5","5-10","0-10","Moteris",83
"Klaipėdos apskr.","Skuodo r.","6","5-10","0-10","Moteris",70
"Klaipėdos apskr.","Skuodo r.","7","5-10","0-10","Moteris",66
"Klaipėdos apskr.","Skuodo r.","8","5-10","0-10","Moteris",75
"Klaipėdos apskr.","Skuodo r.","9","5-10","0-10","Moteris",70
"Klaipėdos apskr.","Skuodo r.","10","10-15","10-20","Moteris",39
"Klaipėdos apskr.","Skuodo r.","11","10-15","10-20","Moteris",75
"Klaipėdos apskr.","Skuodo r.","12","10-15","10-20","Moteris",74
"Klaipėdos apskr.","Skuodo r.","13","10-15","10-20","Moteris",79
"Klaipėdos apskr.","Skuodo r.","14","10-15","10-20","Moteris",56
"Klaipėdos apskr.","Skuodo r.","15","15-20","10-20","Moteris",76
"Klaipėdos apskr.","Skuodo r.","16","15-20","10-20","Moteris",82
"Klaipėdos apskr.","Skuodo r.","17","15-20","10-20","Moteris",98
"Klaipėdos apskr.","Skuodo r.","18","15-20","10-20","Moteris",90
"Klaipėdos apskr.","Skuodo r.","19","15-20","10-20","Moteris",83
"Klaipėdos apskr.","Skuodo r.","20","20-25","20-30","Moteris",116
"Klaipėdos apskr.","Skuodo r.","21","20-25","20-30","Moteris",114
"Klaipėdos apskr.","Skuodo r.","22","20-25","20-30","Moteris",108
"Klaipėdos apskr.","Skuodo r.","23","20-25","20-30","Moteris",130
"Klaipėdos apskr.","Skuodo r.","24","20-25","20-30","Moteris",117
"Klaipėdos apskr.","Skuodo r.","25","25-30","20-30","Moteris",138
"Klaipėdos apskr.","Skuodo r.","26","25-30","20-30","Moteris",129
"Klaipėdos apskr.","Skuodo r.","27","25-30","20-30","Moteris",127
"Klaipėdos apskr.","Skuodo r.","28","25-30","20-30","Moteris",130
"Klaipėdos apskr.","Skuodo r.","29","25-30","20-30","Moteris",84
"Klaipėdos apskr.","Skuodo r.","30","30-35","30-40","Moteris",67
"Klaipėdos apskr.","Skuodo r.","31","30-35","30-40","Moteris",76
"Klaipėdos apskr.","Skuodo r.","32","30-35","30-40","Moteris",74
"Klaipėdos apskr.","Skuodo r.","33","30-35","30-40","Moteris",77
"Klaipėdos apskr.","Skuodo r.","34","30-35","30-40","Moteris",64
"Klaipėdos apskr.","Skuodo r.","35","35-40","30-40","Moteris",32
"Klaipėdos apskr.","Skuodo r.","36","35-40","30-40","Moteris",32
"Klaipėdos apskr.","Skuodo r.","37","35-40","30-40","Moteris",52
"Klaipėdos apskr.","Skuodo r.","38","35-40","30-40","Moteris",32
"Klaipėdos apskr.","Skuodo r.","39","35-40","30-40","Moteris",32
"Klaipėdos apskr.","Skuodo r.","40","40-45","40-50","Moteris",52
"Klaipėdos apskr.","Skuodo r.","41","40-45","40-50","Moteris",60
"Klaipėdos apskr.","Skuodo r.","42","40-45","40-50","Moteris",53
"Klaipėdos apskr.","Skuodo r.","43","40-45","40-50","Moteris",70
"Klaipėdos apskr.","Skuodo r.","44","40-45","40-50","Moteris",87
"Klaipėdos apskr.","Skuodo r.","45","45-50","40-50","Moteris",83
"Klaipėdos apskr.","Skuodo r.","46","45-50","40-50","Moteris",92
"Klaipėdos apskr.","Skuodo r.","47","45-50","40-50","Moteris",83
"Klaipėdos apskr.","Skuodo r.","48","45-50","40-50","Moteris",98
"Klaipėdos apskr.","Skuodo r.","49","45-50","40-50","Moteris",128
"Klaipėdos apskr.","Skuodo r.","50","50-55","50-60","Moteris",122
"Klaipėdos apskr.","Skuodo r.","51","50-55","50-60","Moteris",102
"Klaipėdos apskr.","Skuodo r.","52","50-55","50-60","Moteris",133
"Klaipėdos apskr.","Skuodo r.","53","50-55","50-60","Moteris",130
"Klaipėdos apskr.","Skuodo r.","54","50-55","50-60","Moteris",139
"Klaipėdos apskr.","Skuodo r.","55","55-60","50-60","Moteris",128
"Klaipėdos apskr.","Skuodo r.","56","55-60","50-60","Moteris",138
"Klaipėdos apskr.","Skuodo r.","57","55-60","50-60","Moteris",135
"Klaipėdos apskr.","Skuodo r.","58","55-60","50-60","Moteris",163
"Klaipėdos apskr.","Skuodo r.","59","55-60","50-60","Moteris",156
"Klaipėdos apskr.","Skuodo r.","60","60-65","60-70","Moteris",141
"Klaipėdos apskr.","Skuodo r.","61","60-65","60-70","Moteris",141
"Klaipėdos apskr.","Skuodo r.","62","60-65","60-70","Moteris",122
"Klaipėdos apskr.","Skuodo r.","63","60-65","60-70","Moteris",118
"Klaipėdos apskr.","Skuodo r.","64","60-65","60-70","Moteris",109
"Klaipėdos apskr.","Skuodo r.","65","65-70","60-70","Moteris",113
